id_axis,TT,HS,GL,SSI
556,111.0,556.0,5.6790671480754007,3.9814000894854864,1.6976670585899143
557,111.0,557.0,5.6892671480754,3.970156070764415,1.719111077310985
558,111.0,558.0,5.6994671480754002,3.9589120520433427,1.7405550960320575
559,111.0,559.0,5.7096671480754004,3.9476680333222705,1.76199911475313
560,111.0,560.0,5.7198671480754006,3.9364240146011991,1.7834431334742016
561,111.0,561.0,5.7300671480754009,3.9251799958801268,1.8048871521952741
562,111.0,562.0,5.7402671480754002,3.9139359771590554,1.8263311709163448
563,111.0,563.0,5.7504671480754004,3.9026919584379831,1.8477751896374173
564,111.0,564.0,5.7606671480754006,3.8914479397169117,1.8692192083584889
565,111.0,565.0,5.7708671480754008,3.8802039209958394,1.8906632270795614
566,111.0,566.0,5.7810671480754001,3.868959902274768,1.9121072458006321
567,111.0,567.0,5.7912671480754003,3.8577158835536958,1.9335512645217046
