DOY;Hour;Rg;RdRg;Group
153;1;0.337;1;152
153;2;0.339;1;152
153;3;0.336;1;152
153;4;2.845;1;152
153;5;74.2;0.895148248;152
153;6;288;0.663888889;152
153;7;657;0.371537291;152
153;8;905;0.381325967;152
153;9;1230;0.254146341;152
153;10;1537;0.155953155;152
153;11;1698;0.155594817;152
153;12;1735;0.159135447;152
153;13;1671;0.187731897;152
153;14;1649;0.169072165;152
153;15;1467;0.23858214;152
153;16;1270;0.234409449;152
153;17;916;0.344868996;152
153;18;547.1;0.410345458;152
153;19;245.2;0.566884176;152
153;20;36.93;0.891416193;152
153;21;0.606;1;152
153;22;0.337;1;152
153;23;0.335;1;152
153;24;0.335;1;152
154;1;0.335;1;153
154;2;0.335;1;153
154;3;0.335;1;153
154;4;3.253;1;153
154;5;83.2;0.782091346;153
154;6;293.1;0.526782668;153
154;7;644.8;0.356389578;153
154;8;914;0.448030635;153
154;9;1196;0.338712375;153
154;10;1474;0.221573948;153
154;11;1604;0.319326683;153
154;12;1644;0.45620438;153
154;13;1590;0.421823899;153
154;14;975;0.876923077;153
154;15;1185;0.617721519;153
154;16;673.8;0.868803799;153
154;17;490.3;0.809708342;153
154;18;540.7;0.511744036;153
154;19;188.1;0.836788942;153
154;20;26.81;1;153
154;21;0.529;1;153
154;22;0.342;1;153
154;23;0.348;1;153
154;24;0.34;1;153
155;1;0.339;1;154
155;2;0.336;1;154
155;3;0.335;1;154
155;4;3.187;1;154
155;5;73.4;0.957765668;154
155;6;217.8;0.971992654;154
155;7;258.7;0.996521067;154
155;8;322.3;0.995345951;154
155;9;604;0.942549669;154
155;10;1247;0.562149158;154
155;11;1259;0.661636219;154
155;12;1549;0.469980633;154
155;13;1521;0.472715319;154
155;14;1252;0.57028754;154
155;15;1059;0.677998111;154
155;16;838;0.70823389;154
155;17;874;0.389588101;154
155;18;471.4;0.618795078;154
155;19;192.5;0.811428571;154
155;20;23.68;1;154
155;21;0.518;1;154
155;22;0.368;1;154
155;23;0.361;1;154
155;24;0.36;1;154
156;1;0.35;1;155
156;2;0.344;1;155
156;3;0.34;1;155
156;4;2.219;1;155
156;5;38.71;1;155
156;6;137.1;0.987600292;155
156;7;418.8;0.708213945;155
156;8;944;0.336334746;155
156;9;1166;0.329845626;155
156;10;1200;0.633333333;155
156;11;1640;0.364695122;155
156;12;1769;0.320293951;155
156;13;1282;0.408580343;155
156;14;1089;0.663911846;155
156;15;1081;0.468732655;155
156;16;950;0.457578947;155
156;17;828;0.440942029;155
156;18;450.1;0.566318596;155
156;19;178.4;0.897421525;155
156;20;33.71;1;155
156;21;0.638;1;155
156;22;0.336;1;155
156;23;0.341;1;155
156;24;0.335;1;155
157;1;0.337;1;156
157;2;0.335;1;156
157;3;0.335;1;156
157;4;3.877;1;156
157;5;89.7;0.789297659;156
157;6;307.4;0.489264802;156
157;7;633.5;0.345224941;156
157;8;980;0.27877551;156
157;9;1261;0.223235527;156
157;10;1512;0.176984127;156
157;11;1694;0.16635183;156
157;12;1721;0.170424172;156
157;13;1661;0.174533414;156
157;14;1622;0.163070284;156
157;15;1506;0.172177955;156
157;16;1242;0.20394525;156
157;17;912;0.273464912;156
157;18;563.1;0.391937489;156
157;19;231.2;0.588235294;156
157;20;37.04;0.911987041;156
157;21;0.756;1;156
157;22;0.346;1;156
157;23;0.345;1;156
157;24;0.342;1;156
158;1;0.336;1;157
158;2;0.337;1;157
158;3;0.335;1;157
158;4;3.726;1;157
158;5;83.4;0.938848921;157
158;6;235.9;0.907164053;157
158;7;512;0.649609375;157
158;8;782;0.572506394;157
158;9;1073;0.362348555;157
158;10;1477;0.196547055;157
158;11;1638;0.243101343;157
158;12;1477;0.265402844;157
158;13;1636;0.217848411;157
158;14;1585;0.225425868;157
158;15;1469;0.213682777;157
158;16;1136;0.251408451;157
158;17;653.5;0.436266259;157
158;18;562.2;0.38829598;157
158;19;233.2;0.582761578;157
158;20;43.65;0.885452463;157
158;21;0.783;1;157
158;22;0.343;1;157
158;23;0.339;1;157
158;24;0.336;1;157
159;1;0.336;1;158
159;2;0.336;1;158
159;3;0.335;1;158
159;4;3.704;1;158
159;5;82.9;0.817370326;158
159;6;297;0.540740741;158
159;7;621.6;0.371943372;158
159;8;950;0.288;158
159;9;1216;0.222039474;158
159;10;1441;0.20055517;158
159;11;1606;0.209838107;158
159;12;1658;0.2;158
159;13;1605;0.210841121;158
159;14;1554;0.207593308;158
159;15;1445;0.210519031;158
159;16;1209;0.220347395;158
159;17;898;0.263697105;158
159;18;558.3;0.36646964;158
159;19;235.4;0.557349193;158
159;20;42.77;0.860182371;158
159;21;0.942;1;158
159;22;0.362;1;158
159;23;0.35;1;158
159;24;0.343;1;158
160;1;0.34;1;159
160;2;0.34;1;159
160;3;0.336;1;159
160;4;4.101;1;159
160;5;91.6;0.669650655;159
160;6;324.9;0.383194829;159
160;7;642.6;0.265483971;159
160;8;992;0.21391129;159
160;9;1248;0.183894231;159
160;10;1507;0.157000664;159
160;11;1667;0.165806839;159
160;12;1700;0.155235294;159
160;13;1657;0.147073024;159
160;14;1602;0.156803995;159
160;15;1492;0.171313673;159
160;16;1266;0.247077409;159
160;17;807;0.339281289;159
160;18;620.6;0.315339994;159
160;19;256;0.4625;159
160;20;47.68;0.801174497;159
160;21;1.057;1;159
160;22;0.364;1;159
160;23;0.356;1;159
160;24;0.358;1;159
161;1;0.353;1;160
161;2;0.345;1;160
161;3;0.346;1;160
161;4;4.054;1;160
161;5;67.84;0.754127358;160
161;6;194.6;0.591469681;160
161;7;588.1;0.429688828;160
161;8;959;0.433680918;160
161;9;928;0.495689655;160
161;10;1546;0.170892626;160
161;11;1679;0.146515783;160
161;12;1707;0.145869947;160
161;13;1653;0.147610405;160
161;14;1611;0.140099317;160
161;15;1485;0.154747475;160
161;16;1228;0.176872964;160
161;17;934;0.216595289;160
161;18;582.8;0.303877831;160
161;19;248;0.493145161;160
161;20;41.31;0.829581215;160
161;21;0.932;1;160
161;22;0.39;1;160
161;23;0.374;1;160
161;24;0.376;1;160
162;1;0.364;1;161
162;2;0.358;1;161
162;3;0.354;1;161
162;4;5.595;1;161
162;5;115.9;0.722174288;161
162;6;295.4;0.548070413;161
162;7;655.9;0.380088428;161
162;8;967;0.301447777;161
162;9;1175;0.237787234;161
162;10;1372;0.193877551;161
162;11;1688;0.194964455;161
162;12;1630;0.248282209;161
162;13;1443;0.387456687;161
162;14;1546;0.317205692;161
162;15;1371;0.316703136;161
162;16;998;0.383466934;161
162;17;741;0.604318489;161
162;18;351.9;0.705882353;161
162;19;214.3;0.762949137;161
162;20;38.48;0.977910603;161
162;21;0.933;1;161
162;22;0.351;1;161
162;23;0.35;1;161
162;24;0.342;1;161
163;1;0.34;1;162
163;2;0.341;1;162
163;3;0.337;1;162
163;4;5.08;1;162
163;5;77.1;0.826977951;162
163;6;302.9;0.417629581;162
163;7;657.3;0.267457782;162
163;8;992;0.215221774;162
163;9;1255;0.167808765;162
163;10;1499;0.137691795;162
163;11;1661;0.148705599;162
163;12;1723;0.163784098;162
163;13;1662;0.176413959;162
163;14;1604;0.175062344;162
163;15;1474;0.210719132;162
163;16;1051;0.298667935;162
163;17;706;0.482436261;162
163;18;534.5;0.459307764;162
163;19;206;0.666019417;162
163;20;41.51;0.945555288;162
163;21;1.051;1;162
163;22;0.371;1;162
163;23;0.367;1;162
163;24;0.361;1;162
164;1;0.359;1;163
164;2;0.35;1;163
164;3;0.349;1;163
164;4;3.967;1;163
164;5;76.7;0.91916558;163
164;6;283.9;0.650933427;163
164;7;590.5;0.490262489;163
164;8;921;0.376547231;163
164;9;1183;0.291885038;163
164;10;1429;0.229531141;163
164;11;1577;0.249461002;163
164;12;1672;0.271291866;163
164;13;1601;0.286883198;163
164;14;1587;0.266351607;163
164;15;1486;0.259152086;163
164;16;827;0.432527207;163
164;17;300.1;0.849383539;163
164;18;271;0.878228782;163
164;19;130.4;0.897239264;163
164;20;23.24;1;163
164;21;1.018;1;163
164;22;0.37;1;163
164;23;0.366;1;163
164;24;0.367;1;163
165;1;0.359;1;164
165;2;0.357;1;164
165;3;0.351;1;164
165;4;3.273;1;164
165;5;77.5;0.974193548;164
165;6;246.2;0.935418359;164
165;7;228.5;0.990809628;164
165;8;399.9;0.985246312;164
165;9;857;0.751575263;164
165;10;682.7;0.921048777;164
165;11;758;0.930079156;164
165;12;970;0.874226804;164
165;13;420.2;0.986673013;164
165;14;583.3;0.973598491;164
165;15;901;0.862375139;164
165;16;348.8;0.987958716;164
165;17;215.7;0.990264256;164
165;18;104.3;0.992329818;164
165;19;34.5;1;164
165;20;8.7;1;164
165;21;0.449;1;164
165;22;0.352;1;164
165;23;0.354;1;164
165;24;0.365;1;164
166;1;0.363;1;165
166;2;0.351;1;165
166;3;0.352;1;165
166;4;1.19;1;165
166;5;11.05;1;165
166;6;101.9;0.999018646;165
166;7;145;0.997931034;165
166;8;189.1;0.998413538;165
166;9;202.8;0.999013807;165
166;10;210.4;0.99904943;165
166;11;417.2;0.992569511;165
166;12;418;0.990669856;165
166;13;712;0.978792135;165
166;14;1030;0.716504854;165
166;15;937;0.767342583;165
166;16;858;0.668298368;165
166;17;644.6;0.771486193;165
166;18;262.9;0.983643971;165
166;19;134;0.991044776;165
166;20;24.46;1;165
166;21;0.667;1;165
166;22;0.352;1;165
166;23;0.36;1;165
166;24;0.351;1;165
167;1;0.346;1;166
167;2;0.343;1;166
167;3;0.339;1;166
167;4;4.564;1;166
167;5;98.1;0.73088685;166
167;6;335;0.429850746;166
167;7;676.8;0.287234043;166
167;8;1048;0.222232824;166
167;9;1344;0.176636905;166
167;10;1594;0.132057716;166
167;11;1746;0.129725086;166
167;12;1696;0.147287736;166
167;13;1624;0.166933498;166
167;14;1644;0.141605839;166
167;15;1538;0.156241873;166
167;16;1264;0.198971519;166
167;17;947;0.261774023;166
167;18;613.3;0.336213925;166
167;19;259.4;0.537779491;166
167;20;49.36;0.877025932;166
167;21;1.289;1;166
167;22;0.369;1;166
167;23;0.36;1;166
167;24;0.345;1;166
168;1;0.343;1;167
168;2;0.34;1;167
168;3;0.336;1;167
168;4;4.594;1;167
168;5;90.5;0.827624309;167
168;6;315.2;0.541560914;167
168;7;636.2;0.381798177;167
168;8;976;0.309733607;167
168;9;1248;0.255929487;167
168;10;1491;0.215090543;167
168;11;1659;0.216214587;167
168;12;1713;0.207764156;167
168;13;1646;0.214520049;167
168;14;1613;0.179603224;167
168;15;1512;0.176256614;167
168;16;1267;0.189897395;167
168;17;936;0.253846154;167
168;18;583.2;0.372770919;167
168;19;248.6;0.585679807;167
168;20;50.94;0.869846879;167
168;21;1.378;1;167
168;22;0.375;1;167
168;23;0.384;1;167
168;24;0.392;1;167
169;1;0.361;1;168
169;2;0.355;1;168
169;3;0.35;1;168
169;4;4.511;1;168
169;5;81.9;0.853113553;168
169;6;297.3;0.564749411;168
169;7;602.7;0.420773187;168
169;8;938;0.346481876;168
169;9;1197;0.304427736;168
169;10;1439;0.245309243;168
169;11;1614;0.255204461;168
169;12;1693;0.255463674;168
169;13;1588;0.390806045;168
169;14;1429;0.369489153;168
169;15;1289;0.385958107;168
169;16;648.2;0.637303301;168
169;17;721;0.5629681;168
169;18;410.7;0.5889944;168
169;19;93.6;0.983974359;168
169;20;29.82;0.970489604;168
169;21;0.771;1;168
169;22;0.415;1;168
169;23;0.396;1;168
169;24;0.396;1;168
170;1;0.393;1;169
170;2;0.4;1;169
170;3;0.395;1;169
170;4;4.445;1;169
170;5;53.14;1;169
170;6;245.4;0.963325183;169
170;7;484.4;0.88583815;169
170;8;572.6;0.921411107;169
170;9;670.3;0.966582127;169
170;10;974;0.772073922;169
170;11;1173;0.754475703;169
170;12;795;0.894339623;169
170;13;1179;0.696352841;169
170;14;942;0.788747346;169
170;15;972;0.726337449;169
170;16;988;0.531376518;169
170;17;767;0.54928292;169
170;18;426.6;0.670182841;169
170;19;89;0.983146067;169
170;20;44.7;0.982774049;169
170;21;1.514;1;169
170;22;0.398;1;169
170;23;0.374;1;169
170;24;0.371;1;169
171;1;0.368;1;170
171;2;0.364;1;170
171;3;0.352;1;170
171;4;4.031;1;170
171;5;61.2;0.984803922;170
171;6;146.9;0.948264125;170
171;7;251.9;0.980944819;170
171;8;682.1;0.754874652;170
171;9;542;0.825092251;170
171;10;840;0.876190476;170
171;11;1002;0.786427146;170
171;12;1145;0.733624454;170
171;13;1462;0.484268126;170
171;14;800;0.702625;170
171;15;704;0.757954545;170
171;16;638.3;0.704057653;170
171;17;750;0.372666667;170
171;18;481.6;0.530315615;170
171;19;239.4;0.618629908;170
171;20;41.18;0.977659058;170
171;21;1.393;1;170
171;22;0.344;1;170
171;23;0.355;1;170
171;24;0.353;1;170
172;1;0.353;1;171
172;2;0.362;1;171
172;3;0.362;1;171
172;4;4.568;1;171
172;5;88.6;0.88261851;171
172;6;290.1;0.7628404;171
172;7;639.6;0.482489056;171
172;8;936;0.446367521;171
172;9;617.7;0.937348227;171
172;10;382.7;0.990331853;171
172;11;459.1;0.987584404;171
172;12;689.5;0.983031182;171
172;13;635.1;0.980003149;171
172;14;1017;0.837758112;171
172;15;605.1;0.914890101;171
172;16;526.1;0.912564151;171
172;17;531.8;0.769650244;171
172;18;120.9;0.985938792;171
172;19;43.26;1;171
172;20;7.56;1;171
172;21;0.567;1;171
172;22;0.348;1;171
172;23;0.352;1;171
172;24;0.349;1;171
173;1;0.356;1;172
173;2;0.349;1;172
173;3;0.346;1;172
173;4;3.989;1;172
173;5;97.9;0.765066394;172
173;6;294.3;0.749575263;172
173;7;329.1;0.987237922;172
173;8;418.1;0.994259746;172
173;9;660.7;0.935976994;172
173;10;939;0.760383387;172
173;11;811;0.820715166;172
173;12;1017;0.765978368;172
173;13;1081;0.591766883;172
173;14;588.6;0.97706422;172
173;15;723;0.970954357;172
173;16;671.6;0.867480643;172
173;17;517.1;0.84664475;172
173;18;429.5;0.775087311;172
173;19;220.6;0.794650952;172
173;20;35.95;0.986926287;172
173;21;1.378;1;172
173;22;0.342;1;172
173;23;0.335;1;172
173;24;0.337;1;172
174;1;0.335;1;173
174;2;0.337;1;173
174;3;0.338;1;173
174;4;3.477;1;173
174;5;68.96;0.993764501;173
174;6;274.9;0.765369225;173
174;7;495.7;0.634859794;173
174;8;925;0.382918919;173
174;9;1055;0.349668246;173
174;10;1277;0.393735317;173
174;11;1815;0.321267218;173
174;12;1731;0.289890237;173
174;13;1717;0.301281305;173
174;14;1563;0.269097889;173
174;15;1398;0.30379113;173
174;16;943;0.568292683;173
174;17;823;0.506075334;173
174;18;349.7;0.831569917;173
174;19;151;0.943046358;173
174;20;33.92;1;173
174;21;1.174;1;173
174;22;0.352;1;173
174;23;0.35;1;173
174;24;0.351;1;173
175;1;0.349;1;174
175;2;0.347;1;174
175;3;0.344;1;174
175;4;3.615;1;174
175;5;75.1;0.875233023;174
175;6;259.1;0.571593979;174
175;7;633.4;0.542942848;174
175;8;814;0.614742015;174
175;9;597.4;0.951456311;174
175;10;538.9;0.979773613;174
175;11;442.2;0.97761194;174
175;12;459.3;0.973002395;174
175;13;1107;0.813911472;174
175;14;1361;0.558412932;174
175;15;1103;0.479419764;174
175;16;1142;0.372854641;174
175;17;810;0.481851852;174
175;18;485.6;0.57145799;174
175;19;130.5;0.966283525;174
175;20;39.08;0.970829069;174
175;21;1.331;1;174
175;22;0.373;1;174
175;23;0.386;1;174
175;24;0.387;1;174
176;1;0.388;1;175
176;2;0.366;1;175
176;3;0.382;1;175
176;4;1.336;1;175
176;5;13.96;1;175
176;6;51.72;1;175
176;7;42.3;1;175
176;8;93.6;0.992521368;175
176;9;107.9;0.994439296;175
176;10;170.2;0.995887192;175
176;11;233.6;0.995291096;175
176;12;387.2;0.989927686;175
176;13;257.7;0.989910749;175
176;14;200.5;0.991022444;175
176;15;174.8;0.990846682;175
176;16;140.5;0.989323843;175
176;17;174.3;0.993115318;175
176;18;59.15;1;175
176;19;25.92;1;175
176;20;5.954;1;175
176;21;0.474;1;175
176;22;0.388;1;175
176;23;0.39;1;175
176;24;0.389;1;175
177;1;0.383;1;176
177;2;0.392;1;176
177;3;0.391;1;176
177;4;1.356;1;176
177;5;11.98;1;176
177;6;64.23;1;176
177;7;79.7;1;176
177;8;243.4;0.992193919;176
177;9;357.6;0.99049217;176
177;10;411.2;0.978842412;176
177;11;769;0.967490247;176
177;12;1383;0.759942155;176
177;13;1138;0.664323374;176
177;14;1281;0.49687744;176
177;15;1078;0.531447124;176
177;16;863;0.622827346;176
177;17;407.7;0.799852833;176
177;18;623.9;0.465779772;176
177;19;249.6;0.596153846;176
177;20;46.58;0.960283383;176
177;21;0.984;1;176
177;22;0.391;1;176
177;23;0.394;1;176
177;24;0.379;1;176
178;1;0.371;1;177
178;2;0.38;1;177
178;3;0.373;1;177
178;4;2.095;1;177
178;5;33.56;1;177
178;6;103;0.993203883;177
178;7;220.6;0.994106981;177
178;8;362.5;0.991448276;177
178;9;407.1;0.989437485;177
178;10;639.5;0.963565285;177
178;11;1113;0.696316262;177
178;12;1345;0.515539033;177
178;13;1239;0.574656981;177
178;14;1069;0.515060804;177
178;15;1120;0.47875;177
178;16;996;0.426405622;177
178;17;863;0.406025492;177
178;18;524.6;0.576439192;177
178;19;210.1;0.840076154;177
178;20;49.1;0.94114053;177
178;21;1.517;1;177
178;22;0.353;1;177
178;23;0.358;1;177
178;24;0.357;1;177
179;1;0.35;1;178
179;2;0.353;1;178
179;3;0.348;1;178
179;4;3.193;1;178
179;5;61.69;0.997892689;178
179;6;188.5;0.991511936;178
179;7;278.8;0.991391679;178
179;8;426.4;0.981003752;178
179;9;686.2;0.876712329;178
179;10;1380;0.449275362;178
179;11;1482;0.435762483;178
179;12;1590;0.395345912;178
179;13;1437;0.552540014;178
179;14;1443;0.454123354;178
179;15;1504;0.35831117;178
179;16;1206;0.367330017;178
179;17;925;0.450162162;178
179;18;570;0.535263158;178
179;19;233.9;0.737922189;178
179;20;49.99;0.945189038;178
179;21;1.548;1;178
179;22;0.391;1;178
179;23;0.391;1;178
179;24;0.368;1;178
180;1;0.356;1;179
180;2;0.36;1;179
180;3;0.355;1;179
180;4;3.224;1;179
180;5;69.51;0.942166595;179
180;6;272;0.676838235;179
180;7;575.8;0.51233067;179
180;8;936;0.403525641;179
180;9;1187;0.328390901;179
180;10;1438;0.265716273;179
180;11;1611;0.272004966;179
180;12;1681;0.258179655;179
180;13;1661;0.223961469;179
180;14;1606;0.190410959;179
180;15;1499;0.210740494;179
180;16;1249;0.24939952;179
180;17;920;0.319021739;179
180;18;600.8;0.400133156;179
180;19;261.8;0.588617265;179
180;20;53.79;0.882506042;179
180;21;1.619;1;179
180;22;0.362;1;179
180;23;0.364;1;179
180;24;0.376;1;179
181;1;0.388;1;180
181;2;0.379;1;180
181;3;0.384;1;180
181;4;2.898;1;180
181;5;58;0.977241379;180
181;6;250.3;0.759888134;180
181;7;552;0.594021739;180
181;8;892;0.49338565;180
181;9;1153;0.39366869;180
181;10;1394;0.317503587;180
181;11;1579;0.288410386;180
181;12;1652;0.281174334;180
181;13;1607;0.297697573;180
181;14;1578;0.234283904;180
181;15;1477;0.237305349;180
181;16;1228;0.280944625;180
181;17;908;0.363325991;180
181;18;584;0.441780822;180
181;19;257;0.60311284;180
181;20;51.59;0.896103896;180
181;21;1.471;1;180
181;22;0.389;1;180
181;23;0.381;1;180
181;24;0.362;1;180
182;1;0.359;1;181
182;2;0.368;1;181
182;3;0.386;1;181
182;4;3.346;1;181
182;5;72.3;0.937206086;181
182;6;258.2;0.711463981;181
182;7;569.1;0.514496574;181
182;8;919;0.416974973;181
182;9;1175;0.32706383;181
182;10;1401;0.270877944;181
182;11;1569;0.292096877;181
182;12;1608;0.38818408;181
182;13;1430;0.433006993;181
182;14;1595;0.351473354;181
182;15;1120;0.425267857;181
182;16;1235;0.27757085;181
182;17;900;0.372666667;181
182;18;583;0.413207547;181
182;19;247.5;0.591515152;181
182;20;49.15;0.89318413;181
182;21;1.298;1;181
182;22;0.395;1;181
182;23;0.392;1;181
182;24;0.385;1;181
183;1;0.391;1;182
183;2;0.384;1;182
183;3;0.373;1;182
183;4;3.363;1;182
183;5;79.6;0.778140704;182
183;6;299;0.48729097;182
183;7;618.5;0.349232013;182
183;8;965;0.280207254;182
183;9;1226;0.216721044;182
183;10;1463;0.187491456;182
183;11;1627;0.190043024;182
183;12;1701;0.188477366;182
183;13;1651;0.194185342;182
183;14;1601;0.178201124;182
183;15;1474;0.197421981;182
183;16;1234;0.230470016;182
183;17;918;0.309368192;182
183;18;486.6;0.500205508;182
183;19;166.2;0.811672684;182
183;20;61.27;0.899134976;182
183;21;1.429;1;182
183;22;0.444;1;182
183;23;0.467;1;182
183;24;0.419;1;182
184;1;0.396;1;183
184;2;0.376;1;183
184;3;0.383;1;183
184;4;3.342;1;183
184;5;79.5;0.774213836;183
184;6;291.7;0.492629414;183
184;7;617.3;0.360440629;183
184;8;909;0.322442244;183
184;9;1172;0.273549488;183
184;10;1392;0.251436782;183
184;11;1525;0.260852459;183
184;12;1642;0.269062119;183
184;13;1585;0.271230284;183
184;14;1536;0.269205729;183
184;15;1432;0.278561453;183
184;16;1193;0.286923722;183
184;17;862;0.401508121;183
184;18;485.8;0.60518732;183
184;19;231.8;0.81147541;183
184;20;41.64;0.986791547;183
184;21;1.13;1;183
184;22;0.378;1;183
184;23;0.354;1;183
184;24;0.358;1;183
185;1;0.361;1;184
185;2;0.361;1;184
185;3;0.348;1;184
185;4;2.394;1;184
185;5;67.31;0.949041747;184
185;6;262.7;0.772744576;184
185;7;526;0.525475285;184
185;8;904;0.486393805;184
185;9;849;0.622614841;184
185;10;1042;0.708253359;184
185;11;1258;0.722575517;184
185;12;1261;0.705789056;184
185;13;1240;0.691935484;184
185;14;1393;0.551328069;184
185;15;1024;0.633984375;184
185;16;442.4;0.856238698;184
185;17;414;0.742512077;184
185;18;119.8;0.964941569;184
185;19;172.6;0.943221321;184
185;20;37.1;0.987061995;184
185;21;1.177;1;184
185;22;0.38;1;184
185;23;0.369;1;184
185;24;0.387;1;184
186;1;0.396;1;185
186;2;0.386;1;185
186;3;0.368;1;185
